,term,score
0,christ,24.815124794026282
1,jesus,22.906269040639643
2,disorderly,13.534636316493064
3,thessalonians,11.455194774813226
4,epistle,10.345992017309083
5,revealed,9.72841558860474
6,faith,7.635423013546548
7,paul,7.1144378260042505
8,glorified,7.1144378260042505
9,grace,6.375098826986966
10,command,6.079916367129061
11,token,6.014936084109493
12,stablish,5.613594693185191
13,unrighteousness,5.439571939205932
14,working,5.279486523858859
15,coming,5.124555173773458
16,count,4.86420779430237
17,delusion,4.511545438831021
18,deceivableness,4.511545438831021
19,belief,4.511545438831021
20,obtaining,4.511545438831021
21,admired,4.511545438831021
22,opposeth,4.511545438831021
23,gospel,4.320340363335086
24,worthy,4.2273003320653
25,traditions,4.106080330722856
26,unreasonable,4.106080330722856
27,busybodies,4.106080330722856
28,means,3.9716335890455308
29,troubled,3.893192162738968
30,letteth,3.8183982582710754
31,aboundeth,3.8183982582710754
32,withholdeth,3.8183982582710754
33,ensample,3.8183982582710754
34,athens,3.8183982582710754
35,admonish,3.8183982582710754
36,note,3.8183982582710754
37,damned,3.8183982582710754
38,obey,3.817711506773274
39,everlasting,3.7449762184315243
40,pleasure,3.674793578808984
41,salutation,3.5952547069568657
42,sanctification,3.5952547069568657
43,persecutions,3.5952547069568657
44,tribulations,3.5952547069568657
45,silvanus,3.5952547069568657
46,follow,3.54141082981164
47,bound,3.4779134331824793
48,believed,3.416370115848972
49,chargeable,3.412933150162911
50,tradition,3.412933150162911
51,finally,3.412933150162911
52,behaved,3.412933150162911
53,wicked,3.298689115803105
54,exalteth,3.2587824703356527
55,waiting,3.12525107771113
56,patient,3.12525107771113
57,perdition,3.12525107771113
58,bread,3.082261946522639
59,righteous,3.082261946522639
60,received,3.03162633055406
61,hearts,3.03162633055406
62,mystery,3.0074680420547466
63,quietness,3.0074680420547466
64,withdraw,3.0074680420547466
65,flaming,3.0074680420547466
66,direct,3.0074680420547466
67,churches,3.0074680420547466
68,gathering,3.0074680420547466
69,timotheus,2.9021075263969207
70,shewing,2.9021075263969207
71,consolation,2.9021075263969207
