lord,god,364.5963384388188
children,israel,361.87762707459876
suburbs,suburbs,244.13377507322707
one,king,235.8878296673168
came,pass,235.13570746082675
cities,villages,205.80795433937305
according,families,198.26199074444995
king,one,180.8882382500638
half,tribe,176.5662119278029
edge,sword,168.63491981747154
moses,servant,147.641785383492
ark,covenant,137.5195028747322
other,side,122.93894195180118
out,tribe,122.69249230366862
son,nun,109.7083954719312
utterly,destroyed,106.58999691345173
passed,over,105.1569035177669
accursed,thing,103.5334265466472
all,people,103.47207675382826
children,reuben,100.42015545164402
side,jordan,96.91390241337476
round,about,95.87341261774995
children,gad,85.8713289165611
cut,off,85.8668492499205
four,cities,84.35859691689349
bare,ark,82.21032754495205
servant,lord,81.16620284706025
border,went,79.47032723098374
children,judah,77.85732202721792
drive,out,76.40827425974177
suburbs,four,76.26398842208137
land,canaan,75.64610823096292
now,therefore,74.63192604552772
had,done,74.22491505207311
joshua,said,72.86407614120913
north,side,70.29642502414819
blew,trumpets,69.06993181277929
all,souls,68.1734602708115
souls,were,67.22458944275307
passed,along,66.78689277910603
refuge,slayer,66.4110639411077
rams,horns,65.07800672617503
reuben,children,64.29207586381429
tribe,children,62.42917709888961
book,law,62.422809870835096
none,remaining,60.091418872081505
goings,out,59.325390664410065
priests,bear,58.708375038406956
went,out,58.64095589253927
pursued,after,58.33689766459762
gad,half,56.915395172834224
said,joshua,55.18393606662837
lord,commanded,53.47345694589937
three,days,52.89937072612936
were,therein,52.89295454493746
gathered,together,52.71376478661146
old,stricken,52.08730633375506
god,israel,51.98441986382461
salt,sea,51.89814836297609
waters,jordan,51.431171407781065
priests,bare,50.34285064370724
trumpets,rams,49.803373262852745
wholly,followed,49.78925427153627
all,kings,49.7516095667676
very,far,49.03164071333634
midst,jordan,48.67528486914921
good,courage,48.328591693109246
over,jordan,48.14620900162619
avenger,blood,47.55781875839418
hewers,wood,47.55781875839418
wood,drawers,47.55781875839418
there,was,47.52372023375335
king,king,47.18492886114643
thirteen,cities,46.636254090453555
pursue,after,46.521562927903794
five,kings,46.508858110200535
left,none,45.64687485266856
lot,came,45.44648236432925
brass,iron,44.72722196268015
cast,lots,44.72722196268015
burnt,offerings,44.577050699061424
covenant,lord,44.37312923965165
every,man,43.21073373978669
stand,before,43.19922951417932
any,more,42.434593582798335
drawers,water,42.07064938738886
men,valour,42.04004587338033
side,flood,41.878336165205134
city,refuge,41.146903620876124
mother,brethren,40.79189195763534
slayer,suburbs,40.753498272929036
father,mother,40.24262772637636
delivered,hand,40.104521612276244
whole,congregation,39.93420467501146
strong,good,39.88305323994816
king,thereof,39.5589842660506
seven,parts,39.27586272234527
seven,times,39.27586272234527
law,moses,38.98453984611339
children,joseph,38.67493637172267
transgressed,covenant,38.4439606918113
bank,river,38.067731909299766
son,son,37.983802618790165
daughter,wife,37.8140305513473
sharp,knives,37.8140305513473
sound,trumpet,37.8140305513473
ark,lord,37.79200758684151
south,side,37.43853012905754
seven,trumpets,37.4270181320976
made,peace,37.38181747306139
silver,gold,36.97493971251999
families,coast,36.879374363793474
heads,fathers,36.87380613585971
twelve,stones,36.83145722722047
out,egypt,36.57427364029132
rose,early,36.41201511353873
inhabitants,towns,36.12702600044009
towns,inhabitants,36.12702600044009
moses,gave,36.11635255153659
all,cities,35.90678928735977
was,drawn,35.454260814206506
witness,between,35.34351890632487
all,inhabitants,35.19394937960382
king,jerusalem,35.16286390066857
joshua,son,34.93129798635074
sent,away,34.816921060134035
border,was,34.66370180512153
mighty,men,34.42197102738875
going,down,34.32518755448217
red,sea,34.18195300343702
vessels,brass,33.99494554157842
let,live,33.948266680026684
before,ark,33.90393806441955
peace,offerings,33.12324457219215
make,league,33.01427684695271
chapter,now,32.84910932539937
inheritance,tribe,32.7641445112819
time,come,32.58746260181106
stood,still,32.47988579141144
little,ones,32.26885310686773
lord,said,32.102998360452666
very,much,31.931261901671544
compassed,city,31.925681294959073
according,divisions,31.84393619266665
gold,vessels,31.083913881258898
wedge,gold,31.083913881258898
land,possession,30.92124026614779
great,sea,30.780405071389097
children,simeon,30.778620109015705
received,inheritance,30.674870312682565
nun,heads,30.62235483669786
priests,bearing,30.504340952566576
possess,land,30.029299869122738
following,lord,29.915118929373747
beyond,jordan,29.519086271974615
seven,priests,29.47431198457719
years,old,29.29583617130875
commandment,lord,29.135069309873586
lord,delivered,28.57364993027982
committed,trespass,28.450194513603144
feet,necks,28.279318968309518
met,together,28.279318968309518
priests,blew,28.278457143204868
families,cities,28.234162569267376
people,war,28.079400022821055
bear,ark,28.06437081721514
kings,were,27.812185016812688
end,dividing,27.805982080583544
end,slaying,27.805982080583544
jordan,border,27.759199418358556
have,given,27.568167582352178
none,remain,27.404844531339602
were,consumed,27.400731595671154
strange,gods,27.382965664074877
entering,gate,27.265468530339987
judges,officers,27.265468530339987
remnant,giants,27.265468530339987
blowing,trumpets,27.00056153856015
stood,firm,27.00056153856015
inheritance,children,26.96427624039365
right,hand,26.919725285675362
came,out,26.877446196290837
too,little,26.724528540860142
father,abraham,26.65163198115128
very,courageous,26.65163198115128
sanctify,morrow,26.35762844598286
dry,ground,26.357628445982854
will,serve,26.356590244995303
canaanites,dwell,26.26478548107975
day,following,26.187950121958618
came,forth,26.13783403169207
stoned,stones,25.757385391141323
children,according,25.727961139631688
out,spear,25.337984670369252
stretched,out,25.337984670369252
throughout,all,25.249314616179745
off,good,25.217291550902786
princes,congregation,25.202389341129617
serve,lord,25.160724192732488
pass,over,25.134040098995442
compass,city,25.122777798132077
harlots,house,25.027191763177846
number,tribes,25.027191763177846
